VANID,Signup Date,Status,Role,Event Name,Event Type,Event Date,Shift Start Time,Shift End Time,Location Name
129099339,11/21/23,Sched-Web,Attendee,Volunteer Refresher,Training,12/2/23,2023-12-02 14:00:00.0000000 -06:00,2023-12-02 16:00:00.0000000 -06:00,
129115077,1/2/24,Completed,Volunteer,January Meal Train,Meal Train,1/4/24,2024-01-04 16:30:00.0000000 -06:00,2024-01-04 18:00:00.0000000 -06:00,Sisu Youth Services
129115077,1/2/24,Completed,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
129115077,2/5/24,Completed,Volunteer,February Meal Train,Meal Train,2/4/24,2024-02-04 16:00:00.0000000 -06:00,2024-02-04 17:30:00.0000000 -06:00,Sisu Youth Services
129115077,1/30/24,Completed,Volunteer,January Shelter Shift,Shelter Shift,1/26/24,2024-01-26 19:00:00.0000000 -06:00,2024-01-26 22:00:00.0000000 -06:00,Sisu Youth Services
129115077,2/5/24,Completed,Volunteer,February Shelter Shift ,Shelter Shift,2/4/24,2024-02-04 17:30:00.0000000 -06:00,2024-02-04 19:30:00.0000000 -06:00,Sisu Youth Services
129115077,2/27/24,Completed,Volunteer,March Meal Train,Meal Train,3/7/24,2024-03-07 16:30:00.0000000 -06:00,2024-03-07 18:00:00.0000000 -06:00,Sisu Youth Services
129115077,4/2/24,Completed,Volunteer,April Meal Train,Meal Train,4/4/24,2024-04-04 16:00:00.0000000 -05:00,2024-04-04 18:30:00.0000000 -05:00,Sisu Youth Services
129115077,6/5/24,Completed,Volunteer,Birthday Party,PYD,5/31/24,2024-05-31 16:00:00.0000000 -05:00,2024-05-31 18:00:00.0000000 -05:00,Sisu Youth Services
129115077,5/3/24,Completed,Volunteer,April Meal Train,Meal Train,4/26/24,2024-04-26 16:00:00.0000000 -05:00,2024-04-26 18:30:00.0000000 -05:00,Sisu Youth Services
129115077,10/29/24,Completed,Volunteer,Trunk or Treat ,Group Volunteer,10/25/24,2024-10-25 18:00:00.0000000 -05:00,2024-10-25 20:00:00.0000000 -05:00,Sisu Youth Services
129115077,4/17/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,4/3/25,2025-04-03 17:30:00.0000000 -05:00,2025-04-03 19:30:00.0000000 -05:00,Sisu Youth Services
129115077,4/29/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/6/25,2025-03-06 17:30:00.0000000 -06:00,2025-03-06 19:30:00.0000000 -06:00,Sisu Youth Services
129115077,10/22/25,Sched-Web,Volunteer,Meal Train,Meal Train,11/6/25,2025-11-06 16:00:00.0000000 -06:00,2025-11-06 19:00:00.0000000 -06:00,Sisu Youth Services
129115077,10/22/25,Completed,Volunteer,Meal Train,Meal Train,10/2/25,2025-10-02 16:00:00.0000000 -05:00,2025-10-02 19:00:00.0000000 -05:00,Sisu Youth Services
129115077,10/22/25,Completed,Volunteer,Meal Train,Meal Train,9/4/25,2025-09-04 16:00:00.0000000 -05:00,2025-09-04 19:00:00.0000000 -05:00,Sisu Youth Services
129115077,1/14/26,Completed,Volunteer,Meal Train,Meal Train,12/4/25,2025-12-04 16:00:00.0000000 -06:00,2025-12-04 19:00:00.0000000 -06:00,Sisu Youth Services
129115077,3/10/25,Completed,Volunteer,Meal Train,Meal Train,3/6/25,2025-03-06 16:00:00.0000000 -06:00,2025-03-06 19:00:00.0000000 -06:00,Sisu Youth Services
129115077,4/17/25,Completed,Volunteer,Meal Train,Meal Train,4/3/25,2025-04-03 16:00:00.0000000 -05:00,2025-04-03 19:00:00.0000000 -05:00,Sisu Youth Services
129115077,2/13/25,Completed,Volunteer,Meal Train,Meal Train,2/6/25,2025-02-06 16:00:00.0000000 -06:00,2025-02-06 19:00:00.0000000 -06:00,Sisu Youth Services
129115077,8/18/25,Completed,Volunteer,Meal Train,Meal Train,8/7/25,2025-08-07 16:00:00.0000000 -05:00,2025-08-07 19:00:00.0000000 -05:00,Sisu Youth Services
129115077,8/18/25,Completed,Volunteer,Meal Train,Meal Train,7/3/25,2025-07-03 16:00:00.0000000 -05:00,2025-07-03 19:00:00.0000000 -05:00,Sisu Youth Services
129115077,8/18/25,Completed,Volunteer,Meal Train,Meal Train,6/5/25,2025-06-05 16:00:00.0000000 -05:00,2025-06-05 19:00:00.0000000 -05:00,Sisu Youth Services
129115077,4/29/25,Completed,Volunteer,Meal Train,Meal Train,5/1/25,2025-05-01 16:00:00.0000000 -05:00,2025-05-01 19:00:00.0000000 -05:00,Sisu Youth Services
129115077,4/29/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,5/1/25,2025-05-01 17:30:00.0000000 -05:00,2025-05-01 19:30:00.0000000 -05:00,Sisu Youth Services
129115077,1/14/26,Completed,Volunteer,Meal Train 2026,Meal Train,1/1/26,2026-01-01 16:30:00.0000000 -06:00,2026-01-01 18:00:00.0000000 -06:00,Sisu Youth Services
129117690,1/3/24,Completed,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
129118121,1/3/24,No Show,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
129118123,1/3/24,No Show,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
129118123,11/8/23,Sched-Web,Volunteer,November Meal Train ,Meal Train,11/29/23,2023-11-29 16:00:00.0000000 -06:00,2023-11-29 18:00:00.0000000 -06:00,Sisu Youth Services
129118123,11/8/23,Sched-Web,Volunteer,November Meal Train ,Meal Train,11/2/23,2023-11-02 16:00:00.0000000 -05:00,2023-11-02 18:00:00.0000000 -05:00,Sisu Youth Services
129118123,11/8/23,Sched-Web,Volunteer,November Meal Train ,Meal Train,11/15/23,2023-11-15 16:00:00.0000000 -06:00,2023-11-15 18:00:00.0000000 -06:00,Sisu Youth Services
129118123,2/15/24,Completed,Volunteer,February Meal Train,Meal Train,2/15/24,2024-02-15 16:00:00.0000000 -06:00,2024-02-15 17:30:00.0000000 -06:00,Sisu Youth Services
129118123,6/7/24,Completed,Volunteer,June Meal Train,Meal Train,6/29/24,2024-06-29 17:00:00.0000000 -05:00,2024-06-29 19:30:00.0000000 -05:00,Sisu Youth Services
129118123,6/7/24,Completed,Volunteer,June Meal Train,Meal Train,6/22/24,2024-06-22 17:00:00.0000000 -05:00,2024-06-22 19:30:00.0000000 -05:00,Sisu Youth Services
129118123,9/2/24,Completed,Volunteer,Meal Train,Meal Train,9/8/24,2024-09-08 16:30:00.0000000 -05:00,2024-09-08 19:30:00.0000000 -05:00,Sisu Youth Services
129118123,9/2/24,Completed,Volunteer,Meal Train,Meal Train,9/28/24,2024-09-28 16:30:00.0000000 -05:00,2024-09-28 19:30:00.0000000 -05:00,Sisu Youth Services
129118123,2/15/23,Completed,Volunteer,Meal Train,Meal Train,1/9/23,2023-01-09 17:00:00.0000000 -05:00,2023-01-09 18:00:00.0000000 -05:00,Sisu Youth Services
129118123,2/15/23,Completed,Volunteer,Meal Train,Meal Train,1/26/23,2023-01-26 17:00:00.0000000 -05:00,2023-01-26 18:00:00.0000000 -05:00,Sisu Youth Services
129118123,4/4/23,Completed,Volunteer,Meal Train,Meal Train,3/22/23,2023-03-22 17:00:00.0000000 -04:00,2023-03-22 18:00:00.0000000 -04:00,Sisu Youth Services
129118123,4/4/23,Completed,Volunteer,Meal Train,Meal Train,3/18/23,2023-03-18 17:00:00.0000000 -04:00,2023-03-18 18:00:00.0000000 -04:00,Sisu Youth Services
129118123,4/4/23,Completed,Volunteer,Meal Train,Meal Train,3/29/23,2023-03-29 17:00:00.0000000 -04:00,2023-03-29 18:00:00.0000000 -04:00,Sisu Youth Services
129118123,4/4/23,Completed,Volunteer,Meal Train,Meal Train,3/30/23,2023-03-30 17:00:00.0000000 -04:00,2023-03-30 18:00:00.0000000 -04:00,Sisu Youth Services
129118123,9/19/23,Sched-Web,Volunteer,Sept Meal Train ,Meal Train,9/20/23,2023-09-20 16:30:00.0000000 -05:00,2023-09-20 18:30:00.0000000 -05:00,Sisu Youth Services
129118123,9/19/23,Completed,Volunteer,August Meal Train ,Meal Train,8/29/23,2023-08-29 16:30:00.0000000 -04:00,2023-08-29 18:00:00.0000000 -04:00,Sisu Youth Services
129118123,2/13/25,Completed,Volunteer,Meal Train,Meal Train,2/1/25,2025-02-01 16:00:00.0000000 -06:00,2025-02-01 19:00:00.0000000 -06:00,Sisu Youth Services
129118171,1/3/24,Completed,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
129118861,1/3/24,Completed,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
129119455,1/4/24,Completed,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
129120434,1/4/24,Completed,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
129120453,1/4/24,Completed,Volunteer,January Meal Train,Meal Train,1/11/24,2024-01-11 16:30:00.0000000 -06:00,2024-01-11 18:00:00.0000000 -06:00,Sisu Youth Services
129120489,1/4/24,Completed,Volunteer,January Meal Train,Meal Train,1/26/24,2024-01-26 16:30:00.0000000 -06:00,2024-01-26 18:00:00.0000000 -06:00,Sisu Youth Services
129120489,1/4/24,Completed,Volunteer,Oct Meal Train ,Meal Train,10/20/23,2023-10-20 16:30:00.0000000 -05:00,2023-10-20 18:00:00.0000000 -05:00,Sisu Youth Services
129123433,1/4/24,No Show,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
129127771,1/6/24,No Show,Attendee,Volunteer Refresher ,Training,1/6/24,2024-01-06 14:00:00.0000000 -06:00,2024-01-06 16:00:00.0000000 -06:00,Sisu Youth Services
129235258,12/19/24,Completed,Volunteer,Sisu Santa Squad,Group Volunteer,12/17/24,2024-12-17 17:00:00.0000000 -05:00,2024-12-17 19:00:00.0000000 -05:00,
129246246,1/15/24,Completed,Volunteer,January Meal Train,Meal Train,1/18/24,2024-01-18 16:30:00.0000000 -06:00,2024-01-18 18:00:00.0000000 -06:00,Sisu Youth Services
129418070,1/22/24,Completed,Volunteer,January Meal Train,Meal Train,1/24/24,2024-01-24 16:30:00.0000000 -06:00,2024-01-24 18:00:00.0000000 -06:00,Sisu Youth Services
129418070,2/15/24,Completed,Volunteer,February Meal Train,Meal Train,2/23/24,2024-02-23 16:00:00.0000000 -06:00,2024-02-23 17:30:00.0000000 -06:00,Sisu Youth Services
129418070,3/28/24,Completed,Volunteer,March Meal Train,Meal Train,3/27/24,2024-03-27 16:30:00.0000000 -06:00,2024-03-27 18:00:00.0000000 -06:00,Sisu Youth Services
129418070,9/30/24,Completed,Volunteer,Meal Train,Meal Train,9/25/24,2024-09-25 16:30:00.0000000 -05:00,2024-09-25 19:30:00.0000000 -05:00,Sisu Youth Services
129418070,10/29/24,Completed,Volunteer,Meal Train,Meal Train,10/23/24,2024-10-23 16:30:00.0000000 -05:00,2024-10-23 19:30:00.0000000 -05:00,Sisu Youth Services
129418070,1/1/25,Completed,Volunteer,Meal Train,Meal Train,11/20/24,2024-11-20 16:30:00.0000000 -06:00,2024-11-20 19:30:00.0000000 -06:00,Sisu Youth Services
129418070,1/1/25,Completed,Volunteer,Meal Train,Meal Train,12/23/24,2024-12-23 16:30:00.0000000 -06:00,2024-12-23 19:30:00.0000000 -06:00,Sisu Youth Services
129418070,5/3/24,Completed,Volunteer,April Meal Train,Meal Train,4/24/24,2024-04-24 16:00:00.0000000 -05:00,2024-04-24 18:30:00.0000000 -05:00,Sisu Youth Services
129418070,4/17/25,Completed,Volunteer,Meal Train,Meal Train,4/30/25,2025-04-30 16:00:00.0000000 -05:00,2025-04-30 19:00:00.0000000 -05:00,Sisu Youth Services
129418084,4/2/24,Completed,Volunteer,April Meal Train,Meal Train,4/6/24,2024-04-06 16:00:00.0000000 -05:00,2024-04-06 18:30:00.0000000 -05:00,Sisu Youth Services
129418084,1/22/24,Completed,Volunteer,January Meal Train,Meal Train,1/29/24,2024-01-29 16:30:00.0000000 -06:00,2024-01-29 18:00:00.0000000 -06:00,Sisu Youth Services
129418090,1/22/24,Completed,Volunteer,January Meal Train,Meal Train,1/29/24,2024-01-29 16:30:00.0000000 -06:00,2024-01-29 18:00:00.0000000 -06:00,Sisu Youth Services
130385225,2/12/24,Completed,Attendee,Volunteer Orientation ,Training,2/24/24,2024-02-24 14:30:00.0000000 -05:00,2024-02-24 16:00:00.0000000 -05:00,Sisu Youth Services
130385225,7/31/24,Completed,Volunteer,June Shelter Shift,Shelter Shift,6/6/24,2024-06-06 17:00:00.0000000 -05:00,2024-06-06 18:00:00.0000000 -05:00,Sisu Youth Services
130385225,7/31/24,Completed,Volunteer,Shadow Shift ,Shelter Shift,5/23/24,2024-05-23 18:00:00.0000000 -05:00,2024-05-23 20:00:00.0000000 -05:00,Sisu Youth Services
130385225,7/31/24,Completed,Volunteer,June Shelter Shift,Shelter Shift,6/13/24,2024-06-13 17:00:00.0000000 -05:00,2024-06-13 18:00:00.0000000 -05:00,Sisu Youth Services
130406026,5/21/24,Completed,Volunteer,May Shelter Shift ,Shelter Shift,5/28/24,2024-05-28 19:00:00.0000000 -06:00,2024-05-28 22:00:00.0000000 -06:00,Sisu Youth Services
130406026,5/21/24,Completed,Volunteer,May Shelter Shift ,Shelter Shift,5/21/24,2024-05-21 19:00:00.0000000 -06:00,2024-05-21 22:00:00.0000000 -06:00,Sisu Youth Services
130406026,5/21/24,Completed,Volunteer,May Shelter Shift ,Shelter Shift,5/14/24,2024-05-14 19:00:00.0000000 -06:00,2024-05-14 22:00:00.0000000 -06:00,Sisu Youth Services
130406026,5/21/24,Completed,Volunteer,May Shelter Shift ,Shelter Shift,5/7/24,2024-05-07 19:00:00.0000000 -06:00,2024-05-07 22:00:00.0000000 -06:00,Sisu Youth Services
130406026,2/13/24,Completed,Attendee,Volunteer Orientation ,Training,2/24/24,2024-02-24 14:30:00.0000000 -05:00,2024-02-24 16:00:00.0000000 -05:00,Sisu Youth Services
130406026,9/30/24,Completed,Volunteer,Shelter Shifts,Shelter Shift,9/6/24,2024-09-06 19:00:00.0000000 -04:00,2024-09-06 22:00:00.0000000 -04:00,Sisu Youth Services
130406026,9/30/24,Completed,Volunteer,Shelter Shifts,Shelter Shift,9/27/24,2024-09-27 19:00:00.0000000 -04:00,2024-09-27 22:00:00.0000000 -04:00,Sisu Youth Services
130406026,10/21/24,Completed,Volunteer,Shelter Shifts,Shelter Shift,10/4/24,2024-10-04 16:00:00.0000000 -04:00,2024-10-04 19:00:00.0000000 -04:00,Sisu Youth Services
130424515,2/15/24,Completed,Volunteer,February Meal Train,Meal Train,2/22/24,2024-02-22 16:00:00.0000000 -06:00,2024-02-22 17:30:00.0000000 -06:00,Sisu Youth Services
130460896,2/20/24,No Show,Attendee,Volunteer Orientation ,Training,2/24/24,2024-02-24 14:30:00.0000000 -05:00,2024-02-24 16:00:00.0000000 -05:00,Sisu Youth Services
130470451,2/22/24,No Show,Attendee,Volunteer Orientation ,Training,2/24/24,2024-02-24 14:30:00.0000000 -05:00,2024-02-24 16:00:00.0000000 -05:00,Sisu Youth Services
130597813,2/27/24,Completed,Volunteer,March Meal Train,Meal Train,3/2/24,2024-03-02 16:30:00.0000000 -06:00,2024-03-02 18:00:00.0000000 -06:00,Sisu Youth Services
130597912,2/27/24,Completed,Volunteer,March Meal Train,Meal Train,3/18/24,2024-03-18 16:30:00.0000000 -06:00,2024-03-18 18:00:00.0000000 -06:00,Sisu Youth Services
130607726,2/28/24,Completed,Volunteer,OCCC Volunteer Day ,Group Volunteer,2/16/24,2024-02-16 10:00:00.0000000 -06:00,2024-02-16 12:00:00.0000000 -06:00,
130607736,2/28/24,Completed,Volunteer,OCCC Volunteer Day ,Group Volunteer,2/16/24,2024-02-16 10:00:00.0000000 -06:00,2024-02-16 12:00:00.0000000 -06:00,
130607742,2/28/24,Completed,Volunteer,OCCC Volunteer Day ,Group Volunteer,2/16/24,2024-02-16 10:00:00.0000000 -06:00,2024-02-16 12:00:00.0000000 -06:00,
130607755,2/28/24,Completed,Volunteer,OCCC Volunteer Day ,Group Volunteer,2/16/24,2024-02-16 10:00:00.0000000 -06:00,2024-02-16 12:00:00.0000000 -06:00,
130607755,3/18/24,Completed,Volunteer,March Meal Train,Meal Train,3/18/24,2024-03-18 16:30:00.0000000 -06:00,2024-03-18 18:00:00.0000000 -06:00,Sisu Youth Services
130607756,2/28/24,Completed,Volunteer,OCCC Volunteer Day ,Group Volunteer,2/16/24,2024-02-16 10:00:00.0000000 -06:00,2024-02-16 12:00:00.0000000 -06:00,
130607759,2/28/24,Completed,Volunteer,OCCC Volunteer Day ,Group Volunteer,2/16/24,2024-02-16 10:00:00.0000000 -06:00,2024-02-16 12:00:00.0000000 -06:00,
130607763,2/28/24,Completed,Volunteer,OCCC Volunteer Day ,Group Volunteer,2/16/24,2024-02-16 10:00:00.0000000 -06:00,2024-02-16 12:00:00.0000000 -06:00,
130633198,11/21/23,Sched-Web,Attendee,Volunteer Refresher,Training,12/2/23,2023-12-02 14:00:00.0000000 -06:00,2023-12-02 16:00:00.0000000 -06:00,
130633198,3/4/24,Completed,Attendee,Welcome Home Team Volunteer Meeting,Training,3/20/24,2024-03-20 18:00:00.0000000 -05:00,2024-03-20 19:00:00.0000000 -05:00,
130633198,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/2/23,2023-02-02 19:00:00.0000000 -05:00,2023-02-02 22:00:00.0000000 -05:00,Sisu Youth Services
130633198,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/9/23,2023-02-09 16:00:00.0000000 -05:00,2023-02-09 19:00:00.0000000 -05:00,Sisu Youth Services
130633198,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/16/23,2023-02-16 16:00:00.0000000 -05:00,2023-02-16 19:00:00.0000000 -05:00,Sisu Youth Services
130633198,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/25/23,2023-01-25 19:00:00.0000000 -06:00,2023-01-25 22:00:00.0000000 -06:00,Sisu Youth Services
130633198,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/26/23,2023-01-26 19:00:00.0000000 -06:00,2023-01-26 22:00:00.0000000 -06:00,Sisu Youth Services
130633198,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/23/23,2023-02-23 16:00:00.0000000 -05:00,2023-02-23 19:00:00.0000000 -05:00,Sisu Youth Services
130633198,4/3/23,Completed,Volunteer,Shelter Shift,Shelter Shift,3/2/23,2023-03-02 19:00:00.0000000 -05:00,2023-03-02 22:00:00.0000000 -05:00,Sisu Youth Services
130633198,8/23/23,Completed,Volunteer,August Shelter ,Shelter Shift,8/3/23,2023-08-03 19:00:00.0000000 -05:00,2023-08-03 22:00:00.0000000 -05:00,Sisu Youth Services
130633198,8/23/23,Completed,Volunteer,August Shelter ,Shelter Shift,8/17/23,2023-08-17 19:00:00.0000000 -05:00,2023-08-17 22:00:00.0000000 -05:00,Sisu Youth Services
130633198,7/17/23,Completed,Volunteer,July Shelter Shift ,Shelter Shift,7/10/23,2023-07-10 16:00:00.0000000 -06:00,2023-07-10 19:00:00.0000000 -06:00,Sisu Youth Services
130633198,8/1/23,Completed,Volunteer,July Shelter Shift ,Shelter Shift,7/20/23,2023-07-20 16:00:00.0000000 -04:00,2023-07-20 19:00:00.0000000 -04:00,Sisu Youth Services
130633198,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/3/23,2023-04-03 16:00:00.0000000 -04:00,2023-04-03 19:00:00.0000000 -04:00,Sisu Youth Services
130633198,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/17/23,2023-04-17 16:00:00.0000000 -04:00,2023-04-17 19:00:00.0000000 -04:00,Sisu Youth Services
130633198,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/10/23,2023-04-10 16:00:00.0000000 -04:00,2023-04-10 19:00:00.0000000 -04:00,Sisu Youth Services
130633198,4/3/23,Completed,Volunteer,Shelter Shift,Shelter Shift,3/30/23,2023-03-30 19:00:00.0000000 -04:00,2023-03-30 22:00:00.0000000 -04:00,Sisu Youth Services
130633198,4/3/23,Completed,Volunteer,Shelter Shift,Shelter Shift,3/16/23,2023-03-16 19:00:00.0000000 -04:00,2023-03-16 22:00:00.0000000 -04:00,Sisu Youth Services
130633198,4/3/23,Completed,Volunteer,Shelter Shift,Shelter Shift,3/23/23,2023-03-23 19:00:00.0000000 -04:00,2023-03-23 22:00:00.0000000 -04:00,Sisu Youth Services
130633198,4/3/23,Completed,Volunteer,Shelter Shift,Shelter Shift,3/9/23,2023-03-09 19:00:00.0000000 -05:00,2023-03-09 22:00:00.0000000 -05:00,Sisu Youth Services
130633198,4/3/23,Completed,Volunteer,Shelter Shift,Shelter Shift,3/13/23,2023-03-13 19:00:00.0000000 -04:00,2023-03-13 22:00:00.0000000 -04:00,Sisu Youth Services
130633198,5/12/23,Completed,Volunteer,May Shelter Shift,Shelter Shift,5/2/23,2023-05-02 19:00:00.0000000 -04:00,2023-05-02 22:00:00.0000000 -04:00,Sisu Youth Services
130633198,3/20/24,Sched-Web,Volunteer,Welcome Home Day,Group Volunteer,3/23/24,2024-03-23 10:00:00.0000000 -05:00,2024-03-23 12:00:00.0000000 -05:00,Sisu Youth Services
130633198,1/31/24,Completed,Volunteer,January Shelter Shift,Shelter Shift,1/25/24,2024-01-25 19:00:00.0000000 -06:00,2024-01-25 22:00:00.0000000 -06:00,Sisu Youth Services
130633198,3/8/24,Completed,Volunteer,February Shelter Shift ,Shelter Shift,2/2/24,2024-02-02 16:00:00.0000000 -06:00,2024-02-02 19:00:00.0000000 -06:00,Sisu Youth Services
130633198,5/3/24,Completed,Volunteer,March Shelter Shift ,Shelter Shift,3/14/24,2024-03-14 19:00:00.0000000 -05:00,2024-03-14 22:00:00.0000000 -05:00,Sisu Youth Services
130633198,5/3/24,Completed,Volunteer,March Shelter Shift ,Shelter Shift,3/28/24,2024-03-28 19:00:00.0000000 -05:00,2024-03-28 22:00:00.0000000 -05:00,Sisu Youth Services
130633198,5/3/24,Completed,Volunteer,March Shelter Shift ,Shelter Shift,3/7/24,2024-03-07 19:00:00.0000000 -06:00,2024-03-07 22:00:00.0000000 -06:00,Sisu Youth Services
130633198,1/11/24,Completed,Volunteer,January Shelter Shift,Shelter Shift,1/9/24,2024-01-09 19:00:00.0000000 -06:00,2024-01-09 22:00:00.0000000 -06:00,Sisu Youth Services
130633198,1/19/24,Completed,Volunteer,January Shelter Shift,Shelter Shift,1/11/24,2024-01-11 19:00:00.0000000 -06:00,2024-01-11 22:00:00.0000000 -06:00,Sisu Youth Services
130633198,1/19/24,Completed,Volunteer,January Shelter Shift,Shelter Shift,1/18/24,2024-01-18 19:00:00.0000000 -06:00,2024-01-18 22:00:00.0000000 -06:00,Sisu Youth Services
130633198,12/14/23,Confirmed,Volunteer,Shelter Shift December ,Shelter Shift,12/7/23,2023-12-07 19:00:00.0000000 -06:00,2023-12-07 21:00:00.0000000 -06:00,Sisu Youth Services
130633198,12/14/23,Completed,Volunteer,Shelter Shift December ,Shelter Shift,12/14/23,2023-12-14 19:00:00.0000000 -06:00,2023-12-14 21:00:00.0000000 -06:00,Sisu Youth Services
130633198,12/14/23,Completed,Volunteer,October Shelter Shift ,Shelter Shift,10/5/23,2023-10-05 19:00:00.0000000 -05:00,2023-10-05 22:00:00.0000000 -05:00,Sisu Youth Services
130633198,12/14/23,Completed,Volunteer,October Shelter Shift ,Shelter Shift,10/12/23,2023-10-12 19:00:00.0000000 -05:00,2023-10-12 22:00:00.0000000 -05:00,Sisu Youth Services
